hour,day_of_week,day,temperature,rain,fog,activity_index,visibility,lighting_level,safety_risk
6,0,56,8.22017968290707,1,0,0.2,0,1.0,0.7500000000000001
7,0,56,8.21706798806428,1,0,0.39363942525682993,0,1.0,0.7665016838912566
8,0,56,12.499448315238176,0,1,0.4740351672737501,0,1.0,0.7370175836368751
9,0,56,14.849065835442094,0,1,0.5329538954543808,0,1.0,0.7664769477271904
10,0,56,12.908496597061003,0,1,0.3613816209871805,0,1.0,0.6806908104935903
11,0,56,15.620388756033186,0,1,0.6839765373441469,0,1.0,0.8419882686720734
12,0,56,14.031902948409915,1,0,0.388367671006615,1,1.0,0.5441838355033075
13,0,56,11.87644942119547,1,0,0.5011496562357168,1,1.0,0.6005748281178585
14,0,56,13.53878885338559,1,0,0.2204161283042548,1,1.0,0.4602080641521274
15,0,56,13.02889768901117,1,0,0.30289697607897237,1,1.0,0.5014484880394863
16,0,56,9.450917128677045,1,0,0.33284592337750357,1,1.0,0.5164229616887518
17,0,56,12.946986561479651,0,0,0.7012692217650259,2,1.0,0.550634610882513
18,0,56,9.956612224011838,0,0,0.7023373103778593,2,1.0,0.5511686551889297
19,0,56,2.9870595993568383,1,0,0.2593808983895462,1,1.0,0.5276594941142505
20,0,56,2.4589771732909487,1,0,0.41186846817378053,1,1.0,0.6393243691999237
21,0,56,1.0,1,0,0.23028535359007102,0,1.0,0.6151426767950354
22,0,56,2.54637207165353,1,0,0.2,0,1.0,0.7500000000000001
23,0,56,3.4228016300986295,0,0,0.4654663341886064,0,1.0,0.915916458867879
0,1,57,5.1603216247117984,0,0,0.5218595359080223,0,1.0,1.027255186737915
1,1,57,5.30920699067424,0,0,0.31051830540925873,0,1.0,0.8845998561512498
2,1,57,6.492829523400039,0,0,0.30438063066265303,0,1.0,0.8804569256972907
3,1,57,3.0971214046637865,1,0,0.2,0,1.0,0.8100000000000002
4,1,57,4.978437988949936,1,0,0.2,0,1.0,0.8100000000000002
5,1,57,5.909224749910644,1,0,0.21460003893827645,0,1.0,0.7591250243364228
6,1,57,7.437789336516838,1,0,0.29616008921633463,0,1.0,0.8101000557602092
7,1,57,9.114263374346997,1,0,0.4692696945120924,0,1.0,0.8080983319816509
8,1,57,11.55006340910862,1,0,0.2,0,1.0,0.6000000000000001
9,1,57,13.889958414787534,1,0,0.33727932256101356,1,1.0,0.5186396612805069
10,1,57,12.579238828490599,1,0,0.3984633775615778,1,1.0,0.5492316887807889
11,1,57,13.947831946586472,1,0,0.3894791849256061,1,1.0,0.5447395924628031
12,1,57,14.810844315329422,1,0,0.5210908475556895,1,1.0,0.6105454237778447
13,1,57,14.360516461473265,1,0,0.2,2,1.0,0.30000000000000004
14,1,57,16.758749229707913,0,0,0.2347449193245495,2,1.0,0.3173724596622748
15,1,57,11.97271675124363,1,0,0.4708935221200779,1,1.0,0.5854467610600389
16,1,57,11.576770368355582,1,0,0.3714195633285288,1,1.0,0.5357097816642644
17,1,57,7.903747011231698,1,0,0.2953391034650603,1,1.0,0.4976695517325302
18,1,57,8.19143220513787,1,0,0.31232450525758143,1,1.0,0.5061622526287908
19,1,57,10.41502499643754,0,0,0.635040961506349,1,1.0,0.734272528828492
20,1,57,9.619858319731208,0,0,0.5133393627939906,1,1.0,0.6976701336065446
21,1,57,7.16020613791435,0,0,0.5198889535441944,1,1.0,0.6099444767720972
22,1,57,6.494255838189904,0,0,0.5457957725817635,0,1.0,0.9661223578636022
23,1,57,7.288235235198399,0,0,0.7477526860229287,0,1.0,1.0923454287643302
0,2,58,6.903280042295696,0,0,0.4926636619452493,0,1.0,1.0075479718130431
1,2,58,6.910770496580859,1,0,0.28383036520824884,0,1.0,0.8665854965155682
2,2,58,3.179428105982746,1,0,0.2,0,1.0,0.8100000000000002
3,2,58,4.029430527773333,1,0,0.2,0,1.0,0.8100000000000002
4,2,58,7.633112744961156,1,0,0.21147543109928024,0,1.0,0.8177459159920143
5,2,58,6.581923160361768,1,0,0.2,0,1.0,0.7500000000000001
6,2,58,9.748153906094798,1,0,0.3119350358964536,0,1.0,0.8199593974352835
7,2,58,10.789832885621628,1,0,0.39566736835126187,0,1.0,0.7676170525931941
8,2,58,15.524070878823355,0,0,0.6240766523076,1,1.0,0.6620383261538001
9,2,58,15.680869313637045,0,0,0.7090821476356808,1,1.0,0.7045410738178404
10,2,58,17.649656028227735,0,0,0.9670806278946665,2,1.0,0.6835403139473333
11,2,58,13.048782214768494,1,0,0.299600333413395,1,1.0,0.4998001667066975
12,2,58,15.734534166292022,1,0,0.4684222965306753,1,1.0,0.5842111482653376
13,2,58,14.928791515222125,1,0,0.3349753422713035,1,1.0,0.5174876711356518
14,2,58,16.01751796188045,1,0,0.37133697907049745,1,1.0,0.5356684895352488
15,2,58,12.812387158896975,1,0,0.320509858864151,1,1.0,0.5102549294320755
16,2,58,10.94221864477636,1,0,0.48352785903558587,2,1.0,0.441763929517793
17,2,58,10.799319738835658,1,0,0.2689354660649458,1,1.0,0.48446773303247287
18,2,58,13.85915834945278,0,0,0.516180623508541,2,1.0,0.4580903117542705
19,2,58,10.499829687872621,0,0,0.3809254134823783,1,1.0,0.5945089774153081
20,2,58,9.528509696134213,0,0,0.4402807449113421,1,1.0,0.6556614283240216
21,2,58,8.434574370417042,0,0,0.5889299602699667,1,1.0,0.6444649801349833
22,2,58,6.681476127018257,0,0,0.6967203154573435,1,1.0,0.8729501971608398
23,2,58,7.515252338916577,0,0,0.6027043065276517,0,1.0,1.0016901915797825
0,3,59,7.830142105636937,0,0,0.401790359451371,0,1.0,0.9462084926296754
1,3,59,8.575067740417335,0,0,0.31533578872252216,0,1.0,0.8878516573877024
2,3,59,7.867445653735986,0,0,0.48976209652085095,0,1.0,1.0055894151515745
3,3,59,9.270991266802024,0,0,0.30998362788303013,0,1.0,0.8842389488210454
4,3,59,11.67347161207249,0,0,0.271015854539225,0,1.0,0.8579357018139769
5,3,59,12.025342831537827,0,0,0.4520670216703595,0,1.0,0.9075418885439746
6,3,59,15.678054105478124,0,0,0.24813070807459736,1,1.0,0.5925816925466234
7,3,59,15.10436833924524,0,0,0.4591868525071206,1,1.0,0.6375527688789163
8,3,59,17.175774979996604,0,0,1.0,1,1.0,0.8500000000000001
9,3,59,15.693095394038483,1,0,0.2319672870227346,1,1.0,0.4659836435113673
10,3,59,14.294400173350784,1,0,0.2661912848770293,1,1.0,0.48309564243851466
11,3,59,13.681926465812857,1,0,0.38007073340318553,1,1.0,0.5400353667015927
12,3,59,14.539734737732772,1,0,0.369977889011464,1,1.0,0.5349889445057321
13,3,59,17.10943971057808,1,0,0.33881977129782476,1,1.0,0.5194098856489124
14,3,59,15.244537079564328,1,0,0.2,1,1.0,0.45
15,3,59,17.15860173801967,1,0,0.3809946316028476,1,1.0,0.5404973158014238
16,3,59,16.38684265558733,0,0,0.5644427509709247,2,1.0,0.48222137548546234
17,3,59,15.68855582805688,0,0,0.8933258508468939,2,1.0,0.6466629254234469
18,3,59,15.493200206812594,0,0,0.5093283911075955,2,1.0,0.4546641955537978
19,3,59,10.167115873174353,1,0,0.37345915754196907,0,1.0,0.7554025366480831
20,3,59,8.534771073545363,1,0,0.3963513916651463,0,1.0,0.802902050207459
21,3,59,6.827131591286439,1,0,0.22431554157685468,0,1.0,0.6121577707884274
22,3,59,5.006781390812502,1,0,0.3067511211008339,0,1.0,0.8167194506880213
23,3,59,4.287089981269888,1,0,0.2,0,1.0,0.7500000000000001
